timestamp,scheduler,mapping,ncpu,ngpu,N,NB,run_idx,ms,exit_code,gflops,rel_error
2025-08-12 11:12:21,dm,4_cpu_only,4,0,1000,448,6,161,0,41.980000,9.230000e-02
2025-08-12 11:12:21,dm,4_cpu_only,4,0,1000,448,7,158,0,44.070000,9.230000e-02
2025-08-12 11:12:21,dmda,4_cpu_only,4,0,1000,448,0,165,0,41.820000,9.230000e-02
2025-08-12 11:12:21,dmda,4_cpu_only,4,0,1000,448,1,166,0,39.390000,9.230000e-02
2025-08-12 11:12:21,dmda,4_cpu_only,4,0,1000,448,2,163,0,43.790000,9.230000e-02
2025-08-12 11:12:21,dmda,4_cpu_only,4,0,1000,448,3,161,0,43.730000,9.230000e-02
2025-08-12 11:12:22,dmda,4_cpu_only,4,0,1000,448,4,164,0,41.700000,9.230000e-02
2025-08-12 11:12:22,dmda,4_cpu_only,4,0,1000,448,5,163,0,39.300000,9.230000e-02
2025-08-12 11:12:22,dmda,4_cpu_only,4,0,1000,448,6,161,0,43.840000,9.230000e-02
2025-08-12 11:12:22,dmda,4_cpu_only,4,0,1000,448,7,167,0,41.770000,9.230000e-02
2025-08-12 11:12:22,dmda,hybrid,3,1,1000,448,0,271,0,41.940000,9.230000e-02
2025-08-12 11:12:23,dmda,hybrid,3,1,1000,448,1,263,0,44.160000,9.230000e-02
2025-08-12 11:12:23,dmda,hybrid,3,1,1000,448,2,262,0,44.240000,9.230000e-02
2025-08-12 11:12:23,dmda,hybrid,3,1,1000,448,3,263,0,44.320000,9.230000e-02
2025-08-12 11:12:23,dmda,hybrid,3,1,1000,448,4,265,0,42.010000,9.230000e-02
2025-08-12 11:12:24,dmda,hybrid,3,1,1000,448,5,266,0,42.120000,9.230000e-02
2025-08-12 11:12:24,dmda,hybrid,3,1,1000,448,6,264,0,42.090000,9.230000e-02
2025-08-12 11:12:24,dmda,hybrid,3,1,1000,448,7,265,0,41.950000,9.230000e-02
2025-08-12 11:12:24,dmdas,hybrid,3,1,1000,448,0,268,0,41.970000,9.230000e-02
2025-08-12 11:12:25,dmdas,hybrid,3,1,1000,448,1,266,0,44.470000,9.230000e-02
